Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1708228,Paxtakor tumani,Пахтакорский район,Pakhtakor district,Пахтакор тумани,450.0,291.0,320.0,372.0,343.0,344.0,323.0,342.0,427.0,388.0,450.0,504.0,357.0,351.0,295.0
1708235,Forish tumani,Фаришский район,Farish district,Фориш тумани,630.0,623.0,538.0,633.0,622.0,582.0,603.0,595.0,651.0,639.0,595.0,644.0,551.0,594.0,542.0
1708237,Yangiobod tumani,Янгиободский район,Yangiabad district,Янгиобод тумани,195.0,159.0,157.0,190.0,189.0,185.0,179.0,182.0,220.0,194.0,182.0,201.0,144.0,194.0,165.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,14506.0,14786.0,16222.0,17553.0,17784.0,17719.0,16173.0,19024.0,18147.0,18307.0,17905.0,18061.0,19198.0,18437.0,17505.0
1710401,Qarshi  shahri,Город Карши,Karshi city,Қарши шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710405,Shahrisabz shahri,Город Шахрисабз,Shakhrisabz city,Шаҳрисабз шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710240,Ko‘kdala tumani,Кукдалинский район,Kukdala district,Кўкдала тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.0,1554.0
1710207,G‘uzor tumani,Гузарский район,Gissar district,Ғузор тумани,1260.0,1324.0,1400.0,1458.0,1649.0,1482.0,1307.0,1510.0,1455.0,1501.0,1578.0,1516.0,1666.0,1559.0,1426.0
1710212,Dehqonobod tumani,Дехканабадский район,Dehkanabad district,Деҳқонобод тумани,810.0,880.0,881.0,937.0,1083.0,969.0,932.0,1336.0,1113.0,1098.0,1137.0,1287.0,1276.0,1118.0,1165.0
1710220,Qamashi tumani,Камашинский район,Kamashi district,Қамаши тумани,1687.0,1696.0,1697.0,1855.0,1903.0,1974.0,1814.0,2171.0,1914.0,1969.0,1987.0,1759.0,2067.0,2047.0,1915.0
