Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1706219,Kogon tumani,Каганский район,Kagan district,Когон тумани,5.0,7.0,15.0,103.0,551.0,566.0,453.0,777.0,636.0,597.0,293.0,792.0,739.0,820.0,874.0
1706230,Qorako‘l tumani,Каракульский район,Karakul district,Қоракўл тумани,11.0,166.0,30.0,109.0,361.0,415.0,272.0,555.0,464.0,210.0,69.0,158.0,162.0,172.0,230.0
1706232,Qorovulbozor tumani,Караулбазарский район,Qorovulbozor district,Қоровулбозор тумани,176.0,291.0,259.0,395.0,415.0,285.0,190.0,267.0,53.0,81.0,48.0,371.0,261.0,331.0,400.0
1706240,Peshku tumani,Пешкунский  район,Peshkun district,Пешку тумани,95.0,51.0,16.0,39.0,79.0,47.0,54.0,70.0,296.0,217.0,228.0,176.0,169.0,210.0,218.0
1706242,Romitan tumani,Ромитанский район,Romitan district,Ромитан тумани,310.0,418.0,298.0,231.0,324.0,89.0,172.0,337.0,213.0,173.0,506.0,222.0,243.0,371.0,230.0
1706246,Jondor tumani,Жондоpский район,Jondor  district,Жондор тумани,62.0,0.0,19.0,130.0,561.0,523.0,377.0,487.0,470.0,186.0,152.0,206.0,202.0,268.0,329.0
1706258,Shofirkon tumani,Шафирканский район,Shafirkan district,Шофиркон тумани,871.0,910.0,773.0,668.0,793.0,814.0,646.0,635.0,431.0,502.0,446.0,356.0,370.0,414.0,511.0
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,7950.0,8811.0,7748.0,8533.0,7644.0,8323.0,7938.0,9339.0,11055.0,10317.0,7583.0,8993.0,6631.0,6307.0,7586.0
1708401,Jizzax shahri,Город Джизак,Jizzakh city,Жиззах шаҳри,1176.0,1038.0,1082.0,1425.0,1263.0,1442.0,1251.0,1547.0,1919.0,1933.0,1765.0,1947.0,1442.0,1484.0,2205.0
1708201,Arnasoy tumani,Арнасайский район,Arnasay district,Aрнасой тумани,662.0,614.0,469.0,467.0,341.0,427.0,435.0,449.0,511.0,330.0,259.0,258.0,171.0,167.0,233.0
1708204,Baxmal tumani,Бахмальский район,Bakhmal district,Бахмал тумани,819.0,613.0,594.0,714.0,659.0,788.0,799.0,921.0,671.0,590.0,355.0,433.0,302.0,336.0,507.0
1708209,G‘allaorol tumani,Галляаральский район,Gallaaral district,Ғаллаорол тумани,578.0,521.0,565.0,493.0,456.0,497.0,331.0,521.0,768.0,650.0,442.0,492.0,408.0,334.0,333.0
1708212,Sharof Rashidov tumani,Шароф-Рашидовский  район,Sharof Rashidov  district,Шароф Рашидов тумани,1216.0,1068.0,967.0,1076.0,1074.0,1174.0,1325.0,1776.0,2667.0,2503.0,1748.0,2265.0,1453.0,1136.0,1119.0
