Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1706240,Peshku tumani,Пешкунский  район,Peshkun district,Пешку тумани,0.0,0.0,0.0,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,34.1,0.0,33.16749585406302
1706242,Romitan tumani,Ромитанский район,Romitan district,Ромитан тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0
1706246,Jondor tumani,Жондоpский район,Jondor  district,Жондор тумани,0.0,0.0,0.0,54.9,27.2,0.0,0.0,0.0,25.1,26.4,0.0,26.3,24.9,23.1,22.686025408348456
1706258,Shofirkon tumani,Шафирканский район,Shafirkan district,Шофиркон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,23.5,0.0,26.9,0.0
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,27.0,27.8,19.7,14.6,16.7,25.1,28.5,42.0,26.6,30.2,13.1,12.1,12.3,12.2,7.779881227146599
1708401,Jizzax shahri,Город Джизак,Jizzakh city,Жиззах шаҳри,0.0,0.0,0.0,0.0,66.1,61.7,29.7,31.1,27.6,25.2,0.0,0.0,0.0,0.0,0.0
1708201,Arnasoy tumani,Арнасайский район,Arnasay district,Aрнасой тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1708204,Baxmal tumani,Бахмальский район,Bakhmal district,Бахмал тумани,0.0,0.0,0.0,28.9,26.6,24.2,74.5,0.0,44.9,42.5,40.4,37.5,20.4,0.0,20.32520325203252
1708209,G‘allaorol tumani,Галляаральский район,Gallaaral district,Ғаллаорол тумани,0.0,0.0,0.0,0.0,0.0,24.4,24.6,24.5,23.6,21.0,0.0,0.0,0.0,37.5,19.39487975174554
1708212,Sharof Rashidov tumani,Шароф-Рашидовский  район,Sharof Rashidov  district,Шароф Рашидов тумани,0.0,0.0,0.0,21.7,19.4,0.0,19.1,0.0,17.2,15.7,30.1,16.1,29.9,13.7,14.322543683758235
1708215,Do‘stlik tumani,Дустликский район,Dustlik district,Дўстлик тумани,0.0,0.0,0.0,82.4,74.0,0.0,69.9,74.0,0.0,0.0,0.0,58.9,60.5,0.0,0.0
1708218,Zomin tumani,Зааминский район,Zomin district,Зомин тумани,0.0,0.0,0.0,26.8,0.0,0.0,23.1,114.5,45.1,21.0,0.0,0.0,0.0,0.0,0.0
1708220,Zarbdor tumani,Зарбдарский район,Zarbdar district,Зарбдор тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.3,0.0,81.6,37.7,36.7,0.0,38.5,0.0
1708223,Mirzacho‘l tumani,Мирзачульский район,Mirzachul district,Мирзачўл тумани,0.0,0.0,0.0,0.0,0.0,100.6,0.0,0.0,0.0,95.6,0.0,0.0,0.0,0.0,0.0
1708225,Zafarobod tumani,Зафарабадский район,Zafarabad district,Зафаробод тумани,0.0,0.0,0.0,0.0,0.0,0.0,92.9,104.4,0.0,86.7,0.0,0.0,0.0,0.0,0.0
1708228,Paxtakor tumani,Пахтакорский район,Pakhtakor district,Пахтакор тумани,0.0,0.0,0.0,0.0,0.0,119.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1,0.0
1708235,Forish tumani,Фаришский район,Farish district,Фориш тумани,0.0,0.0,0.0,0.0,0.0,47.0,0.0,47.7,48.2,0.0,0.0,0.0,42.6,0.0,0.0
1708237,Yangiobod tumani,Янгиободский район,Yangiabad district,Янгиобод тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.3,156.0,0.0,0.0,0.0,0.0,0.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,14.1,15.6,15.3,15.3,15.9,15.3,10.3,26.1,17.1,15.0,10.0,11.3,18.3,18.7,11.891902605317663
1710401,Qarshi  shahri,Город Карши,Karshi city,Қарши шаҳри,0.0,0.0,0.0,58.0,41.1,61.0,21.0,21.0,19.8,0.0,0.0,29.8,0.0,0.0,13.627691469065141
1710405,Shahrisabz shahri,Город Шахрисабз,Shakhrisabz city,Шаҳрисабз шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,29.5,0.0
1710240,Ko‘kdala tumani,Кукдалинский район,Kukdala district,Кўкдала тумани,0.0,0.0,0.0,22.6,43.2,61.3,0.0,21.4,0.0,0.0,0.0,0.0,0.0,16.4,15.75299306868305
1710207,G‘uzor tumani,Гузарский район,Gissar district,Ғузор тумани,0.0,0.0,0.0,31.0,0.0,0.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,31.0,15.223017202009437
1710212,Dehqonobod tumani,Дехканабадский район,Dehkanabad district,Деҳқонобод тумани,0.0,0.0,0.0,17.0,45.4,0.0,14.6,30.5,14.4,25.3,0.0,0.0,43.1,20.3,0.0
1710220,Qamashi tumani,Камашинский район,Kamashi district,Қамаши тумани,0.0,0.0,0.0,0.0,38.9,0.0,18.8,0.0,36.9,0.0,31.5,11.9,11.9,22.9,0.0
1710224,Qarshi tumani,Каршинский район,Karshi district,Қарши тумани,0.0,0.0,0.0,0.0,15.7,0.0,0.0,60.2,14.1,25.8,0.0,28.8,14.0,38.8,0.0
1710229,Koson tumani,Касанский район,Kasan district,Косон тумани,0.0,0.0,0.0,0.0,16.1,0.0,0.0,16.5,0.0,15.1,0.0,0.0,0.0,21.5,10.901558922925979
1710232,Kitob tumani,Китабский район,Kitab district,Китоб тумани,0.0,0.0,0.0,80.7,0.0,0.0,37.6,0.0,34.3,67.9,31.7,0.0,13.7,0.0,0.0
1710233,Mirishkor tumani,Миришкорский район,Mirishkor district,Миришкор тумани,0.0,0.0,0.0,0.0,0.0,0.0,53.1,0.0,0.0,44.4,0.0,0.0,0.0,53.5,0.0
1710234,Muborak tumani,Мубарекский район,Mubarek district,Муборак тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,25.5,24.0,91.1,38.5,46.1,0.0,0.0
1710235,Nishon tumani,Нишанский  район,Nishon district,Нишон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,63.7,19.8,0.0,0.0,0.0,0.0,0.0
1710237,Kasbi tumani,Касбинский район,Kasbi district,Касби тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,32.9,65.34879921581441
1710242,Chiroqchi tumani,Чиракчинский район,Chirakchi district,Чироқчи тумани,0.0,0.0,0.0,19.2,8.6,16.7,8.5,25.0,0.0,7.6,7.2,6.6,27.0,11.3,12.00192030724916
1710245,Shahrisabz tumani,Шахрисабзский район,Shakhrisabz district,Шаҳрисабз тумани,0.0,0.0,0.0,11.9,0.0,34.8,24.4,25.9,39.9,37.1,17.8,17.6,17.8,34.5,17.31301939058172
1710250,Yakkabog‘ tumani,Яккабагский район,Yakkabag district,Яккабоғ тумани,0.0,0.0,0.0,0.0,0.0,14.2,0.0,31.4,28.4,0.0,0.0,13.2,12.4,0.0,25.425883549453342
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,27.2,38.8,16.6,41.5,19.9,24.7,24.0,29.2,27.8,17.6,33.5,15.1,30.4,26.1,27.17074874820479
1712401,Navoiy shahri,Город Навои,Navoi city,Навоий шаҳри,0.0,0.0,0.0,119.1,36.3,0.0,35.3,0.0,0.0,0.0,61.3,0.0,20.9,45.0,45.116174148432215
1712408,Zarafshon shahri,Город Заpафшан,Zarafshan city,Зарафшон шаҳри,0.0,0.0,0.0,0.0,114.7,0.0,0.0,0.0,0.0,55.4,0.0,0.0,49.1,0.0,47.89272030651341
1712412,G‘ozg‘on shahri,Город Газган,Gazgan city,Ғозғон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712211,Konimex tumani,Канимехский  район,Kanimekh district,Конимех тумани,0.0,0.0,0.0,0.0,146.6,144.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712216,Qiziltepa tumani,Кызылтепинский район,Kyzyltepa district,Қизилтепа тумани,0.0,0.0,0.0,0.0,0.0,34.6,32.6,0.0,31.5,0.0,0.0,27.3,56.5,52.8,25.706940874035986
1712230,Navbahor tumani,Навбахорский район,Navbahor district,Навбаҳор тумани,0.0,0.0,0.0,47.4,0.0,0.0,41.9,0.0,84.4,0.0,118.7,35.1,0.0,0.0,0.0
1712234,Karmana tumani,Карманинский район,Karmana district,Кармана тумани,0.0,0.0,0.0,0.0,0.0,0.0,36.8,70.6,0.0,30.6,0.0,0.0,57.5,28.0,30.23888720895071
1712238,Nurota tumani,Нуратинский район,Nurota district,Нурота тумани,0.0,0.0,0.0,53.9,0.0,157.0,51.1,51.5,0.0,45.2,0.0,0.0,0.0,0.0,0.0
1712244,Tomdi tumani,Тамдынский район,Tomdy district,Томди тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.7,0.0,0.0
1712248,Uchquduq tumani,Учкудукский район,Uchkuduk district,Учқудуқ тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.4,0.0,0.0,0.0,100.3,0.0,0.0,137.36263736263737
1712251,Xatirchi tumani,Хатырчинский район,Khatyrchi district,Хатирчи тумани,0.0,0.0,0.0,76.0,0.0,0.0,0.0,45.2,63.8,20.0,57.2,17.2,0.0,37.4,19.171779141104295
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,21.7,21.1,15.8,10.6,11.2,8.1,9.7,21.2,12.0,11.1,5.4,5.0,8.5,9.5,10.98498718418162
1714401,Namangan shahri,Город Наманган,Namangan city,Наманган шаҳри,0.0,0.0,0.0,17.3,23.5,7.9,15.1,68.0,18.5,11.4,10.7,9.9,14.4,25.1,9.843973027513904
1714204,Mingbuloq tumani,Мингбулакский район,Mingbulak district,Мингбулоқ тумани,0.0,0.0,0.0,0.0,37.2,0.0,36.5,0.0,34.4,32.7,0.0,0.0,0.0,0.0,0.0
1714207,Kosonsoy tumani,Касансайский район,Kasansay district,Косонсой тумани,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,20.0,36.8,0.0,0.0,0.0,0.0,32.43067942273391
1714212,Namangan tumani,Наманганский район,Namangan district,Наманган тумани,0.0,0.0,0.0,0.0,18.6,0.0,20.1,24.7,0.0,0.0,0.0,20.5,0.0,0.0,18.846588767433094
1714216,Norin tumani,Нарынский район,Naryn district,Норин тумани,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.94532506317482
1714219,Pop tumani,Папский район,Pop district,Поп тумани,0.0,0.0,0.0,23.0,0.0,0.0,21.5,0.0,0.0,20.2,0.0,0.0,34.9,17.0,0.0
1714224,To‘raqo‘rg‘on tumani,Туракурганский район,Turakurgan district,Тўрақўрғон тумани,0.0,0.0,0.0,0.0,19.1,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0,43.9,0.0
1714229,Uychi tumani,Уйчинский район,Uychi district,Уйчи тумани,0.0,0.0,0.0,20.4,0.0,18.6,0.0,20.9,0.0,0.0,0.0,0.0,15.7,15.8,0.0
1714234,Uchqo‘rg‘on tumani,Учкурганский район,Uchkurgan district,Учқўрғон тумани,0.0,0.0,0.0,29.2,26.6,56.5,0.0,0.0,0.0,0.0,23.2,21.9,0.0,0.0,0.0
1714236,Chortoq tumani,Чартакский район,Chartak district,Чортоқ тумани,0.0,0.0,0.0,0.0,0.0,23.6,0.0,24.0,22.3,20.9,0.0,0.0,18.7,0.0,0.0
1714237,Chust tumani,Чустский район,Chust district,Чуст тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,0.0,13.515339910798756
1714242,Yangiqo‘rg‘on tumani,Янгикурганский район,Yangikurgan district,Янгиқўрғон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,19.1,0.0,0.0,0.0,0.0,16.877637130801688
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,16.0,16.2,17.5,18.2,19.4,21.4,18.1,22.2,19.2,21.9,9.9,4.5,6.3,14.0,9.019979254047716
1718401,Samarqand shahri,Город Самарканд,Samarkand city,Самарқанд шаҳри,0.0,0.0,0.0,31.7,42.8,31.3,30.8,20.4,27.9,8.9,9.6,8.8,15.3,7.3,15.69612305760477
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,Каттақўрғон шаҳар,0.0,0.0,0.0,111.2,0.0,99.7,0.0,51.5,98.8,46.6,0.0,0.0,41.8,0.0,0.0
1718203,Oqdaryo tumani,Акдарьинский район,Akdarya district,Оқдарё тумани,0.0,0.0,0.0,92.6,0.0,0.0,59.4,55.2,25.7,23.8,0.0,0.0,21.1,0.0,21.598272138228943
1718206,Bulung‘ur tumani,Булунгурский район,Bulungur district,Булунғур тумани,0.0,0.0,0.0,0.0,43.3,43.4,22.3,0.0,20.3,21.1,21.3,18.9,0.0,0.0,0.0
1718209,Jomboy tumani,Джамбайский район,Jomboy district,Жомбой тумани,0.0,0.0,0.0,0.0,0.0,24.6,0.0,22.0,20.5,61.2,0.0,18.4,0.0,0.0,0.0
1718212,Ishtixon tumani,Иштыханский район,Ishtykhan district,Иштихон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,0.0,14.3,14.1,0.0,0.0,13.1,12.742099898063202
1718215,Kattaqo‘rg‘on tumani,Каттакурганский район,Kattakurgan district,Каттақўрғон тумани,0.0,0.0,0.0,0.0,0.0,16.3,0.0,16.2,14.9,0.0,0.0,0.0,13.6,0.0,12.868356710848026
1718216,Qo‘shrabot tumani,Кошрабадский район,Koshrabad district,Қўшработ тумани,0.0,0.0,0.0,33.2,30.7,0.0,0.0,30.3,27.3,26.3,0.0,0.0,0.0,0.0,27.51031636863824
1718218,Narpay tumani,Нарпайский район,Narpai district,Нарпай тумани,0.0,0.0,0.0,0.0,21.8,0.0,64.9,70.2,65.5,41.4,41.1,0.0,0.0,55.8,17.95977011494253
1718224,Payariq tumani,Пайарыкский район,Payaryk district,Паяриқ тумани,0.0,0.0,0.0,0.0,31.5,31.7,29.8,14.9,0.0,13.5,0.0,0.0,0.0,12.0,12.507817385866167
1718227,Pastdarg‘om tumani,Пастдаргомский район,Pastdargom district,Пастдарғом тумани,0.0,0.0,0.0,25.3,24.7,35.4,25.0,24.7,34.0,11.1,22.1,20.7,10.3,58.2,9.634839579920994
1718230,Paxtachi tumani,Пахтачийский район,Pakhtachi district,Пахтачи тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,55.5,0.0,0.0,0.0,49.9,0.0
1718233,Samarqand tumani,Самаркандский район,Samarkand district,Самарқанд тумани,0.0,0.0,0.0,17.4,0.0,55.2,0.0,0.0,0.0,48.0,15.2,0.0,0.0,0.0,0.0
1718235,Nurobod tumani,Нурабадский район,Nurabad district,Нуробод тумани,0.0,0.0,0.0,27.8,52.3,0.0,27.5,54.2,0.0,0.0,0.0,0.0,24.2,0.0,23.64066193853428
1718236,Urgut tumani,Ургутский район,Urgut district,Ургут тумани,0.0,0.0,0.0,17.0,7.7,15.2,15.6,22.0,6.5,26.6,6.4,0.0,0.0,5.8,0.0
1718238,Tayloq tumani,Тайлякский район,Tailak district,Тайлоқ тумани,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,19.9,0.0,17.8,0.0,0.0,15.9,0.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,13.7,16.6,13.3,15.9,19.8,18.6,22.4,20.0,27.8,23.4,36.2,23.5,14.7,13.7,14.27653651224213
1722401,Termiz shahri,Город Термез,Termiz  city,Термиз шаҳри,0.0,0.0,0.0,34.8,62.5,89.7,64.0,99.5,0.0,24.7,36.2,18.3,36.3,36.6,58.04953560371517
1722201,Oltinsoy tumani,Алтынсайский район,Altynsay district,Олтинсой тумани,0.0,0.0,0.0,27.2,0.0,0.0,23.4,23.0,0.0,41.0,19.4,36.2,18.7,16.9,0.0
1722202,Angor tumani,Ангорский район,Angor district,Aнгор тумани,0.0,0.0,0.0,76.5,35.4,0.0,64.5,0.0,89.2,28.6,142.2,77.2,0.0,0.0,25.621316935690494
1722203,Bandixon tumani,Бандихонский район,Bandykhan district,Бандихон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7,42.5,39.3,36.3,0.0
1722204,Boysun tumani,Байсунский район,Baysun district,Бойсун тумани,0.0,0.0,0.0,76.2,66.3,66.3,70.3,98.7,33.6,32.2,33.1,30.3,0.0,0.0,28.473804100227788
1722207,Muzrabot tumani,Музрабадский район,Muzrabad district,Музработ тумани,0.0,0.0,0.0,0.0,0.0,0.0,29.0,28.2,83.4,53.1,79.1,73.6,23.4,22.6,0.0
1722210,Denov tumani,Денауский район,Denau district,Денов тумани,0.0,0.0,0.0,11.5,10.8,20.7,0.0,10.1,0.0,9.2,18.1,8.1,0.0,0.0,0.0
1722212,Jarqo‘rg‘on tumani,Джаркурганский район,Jarkurgan district,Жарқўрғон тумани,0.0,0.0,0.0,0.0,0.0,0.0,37.5,18.3,33.6,49.7,47.2,0.0,0.0,38.1,14.126289023873428
1722214,Qumqo‘rg‘on tumani,Кумкурганский район,Kumkurgan district,Қумқўрғон тумани,0.0,0.0,0.0,21.0,19.7,0.0,18.9,0.0,0.0,0.0,0.0,14.0,0.0,12.7,13.135426244581636
1722215,Qiziriq tumani,Кизирикский район,Kizirik district,Қизириқ тумани,0.0,0.0,0.0,0.0,0.0,0.0,45.7,21.6,62.2,39.6,60.2,27.6,0.0,26.5,26.53927813163482
